"hh_id","latitude","longitude","size"
169,52.2278,5.28735,4
170,52.0726,5.30244,1
171,52.16,5.39,3
172,52.09,5.12,4
173,52.09,5.12,4
174,52.09,5.12,5
175,52.1253,5.08425,6
176,52.0593,5.2607,3
177,52.0481,5.06537,2
178,52.09,5.12,2
179,52.09,5.12,6
180,52.0372,5.05936,3
181,52.09,5.12,4
182,52.09,5.12,2
183,52.09,5.12,1
184,52.0627,5.34688,4
185,52.09,5.12,3
186,52.1253,5.08425,4
187,52.09,5.12,4
188,52.09,5.12,4
189,52.16,5.39,3
190,52.09,5.12,2
191,52.0966,5.05525,4
192,52.09,5.12,5
193,52.09,5.12,2
194,52.09,5.12,3
195,52.2604,5.19693,1
196,52.09,5.12,4
197,52.1875,5.27139,2
198,52.2038,5.17975,5
199,52.0726,5.30244,5
200,52.1553,4.99455,4
201,52.09,5.12,4
202,52.1144,5.22145,3
203,52.16,5.39,4
204,52.09,5.12,2
205,52.0131,5.06119,3
206,52.1351,5.09896,5
207,52.256,5.31084,1
208,52.16,5.39,2
209,52.1144,5.22145,2
210,52.09,5.12,4
211,52.2278,5.28735,1
212,52.16,5.39,2
213,52.09,5.12,5
214,52.1553,4.99455,5
215,52.1948,5.36913,2
216,52.0726,5.30244,1
217,52.0131,5.06119,6
218,52.16,5.39,4
219,52.09,5.12,3
220,52.2262,5.198,4
221,52.1144,5.22145,1
222,52.09,5.12,4
223,52.16,5.39,4
224,52.2262,5.198,2
225,52.0593,5.2607,4
226,52.0698,5.36835,2
227,52.2262,5.198,2
228,52.1948,5.36913,5
229,52.09,5.12,3
230,52.256,5.31084,3
231,52.0593,5.2607,2
232,52.09,5.12,4
233,52.16,5.39,3
234,52.1875,5.27139,2
235,52.117,5.48649,4
236,52.16,5.39,2
237,52.1917,5.31518,3
238,52.09,5.12,4
239,52.09,5.12,2
240,52.0627,5.34688,4
241,52.0131,5.06119,4
242,52.0698,5.36835,3
243,52.1144,5.22145,2
244,52.09,5.12,3
245,52.0131,5.06119,5
246,52.09,5.12,3
247,52.0635,5.14193,4
248,52.0635,5.14193,4
249,52.1948,5.36913,3
250,52.0726,5.30244,3
251,52.1351,5.09896,5
252,52.16,5.39,5
253,52.09,5.12,1
254,52.09,5.12,3
255,52.1875,5.27139,3
256,52.09,5.12,1
257,52.09,5.12,6
258,51.9529,5.21669,3
259,52.09,5.12,2
260,52.09,5.12,3
261,52.0723,5.07399,1
262,52.09,5.12,4
263,52.09,5.12,2
264,52.0723,5.07399,3
265,52.09,5.12,3
266,52.09,5.12,1
267,52.09,5.12,5
268,52.117,5.48649,2
269,52.09,5.12,4
270,52.07,5.2,4
271,52.09,5.12,4
272,52.0627,5.34688,6
273,52.0566,5.01219,1
274,52.09,5.12,2
275,52.1214,5.1965,2
276,52.0566,5.01219,2
277,52.1471,5.42534,2
278,52.0723,5.07399,4
279,52.09,5.12,3
280,52.256,5.31084,5
281,52.09,5.12,4
282,52.09,5.12,2
283,52.09,5.12,1
284,52.0593,5.2607,3
285,52.16,5.39,2
286,52.09,5.12,1
287,52.0635,5.14193,3
288,52.16,5.39,1
289,52.09,5.12,2
290,52.2262,5.198,5
291,52.09,5.12,5
292,52.1214,5.1965,5
293,52.16,5.39,3
294,52.16,5.39,1
295,52.09,5.12,1
296,52.09,5.12,1
297,52.09,5.12,5
298,52.16,5.39,4
299,52.0726,5.30244,4
300,52.0566,5.01219,2
301,52.1144,5.22145,1
302,51.9681,5.11575,3
303,52.09,5.12,2
304,52.09,5.12,3
305,52.0966,5.05525,3
306,52.09,5.12,4
307,52.1948,5.36913,4
308,52.1948,5.36913,2
309,52.2038,5.17975,3
310,52.16,5.39,4
311,52.09,5.12,4
312,52.221,5.20386,1
313,52.09,5.12,2
314,52.2262,5.198,1
315,52.1794,5.33533,5
316,52.0723,5.07399,4
317,52.16,5.39,2
318,52.16,5.39,4
319,52.09,5.12,6
320,52.09,5.12,1
321,52.09,5.12,2
322,52.09,5.12,2
323,52.09,5.12,3
324,52.16,5.39,7
325,52.1253,5.08425,2
326,52.16,5.39,2
327,52.0372,5.05936,2
328,52.16,5.39,1
329,52.16,5.39,3
330,52.1351,5.09896,3
331,52.192,5.16938,7
332,52.0566,5.01219,3
333,51.9698,5.29875,3
334,52.16,5.39,3
335,52.2038,5.17975,3
336,52.0635,5.14193,2
337,52.2278,5.28735,3
338,52.16,5.39,2
339,52.2186,5.08943,4
340,52.16,5.39,3
341,52.044,5.15574,4
342,52.09,5.12,1
343,52.09,5.12,1
344,52.0566,5.01219,2
345,52.09,5.12,2
346,52.09,5.12,3
347,52.1875,5.27139,4
348,52.09,5.12,2
349,52.1214,5.1965,2
350,52.09,5.12,4
351,52.117,5.48649,3
352,52.09,5.12,4
353,52.16,5.39,3
354,52.09,5.12,3
355,52.09,5.12,2
356,52.09,5.12,1
357,52.16,5.39,1
358,52.1351,5.09896,1
359,52.2262,5.198,4
360,52.16,5.39,3
361,52.09,5.12,4
362,52.16,5.39,3
363,52.16,5.39,2
364,52.0372,5.05936,3
365,52.0723,5.07399,3
366,52.1144,5.22145,5
367,52.09,5.12,2
368,52.09,5.12,2
369,52.09,5.12,2
370,52.09,5.12,3
371,52.1357,5.13746,5
372,52.0505,5.20902,1
373,52.1794,5.33533,4
374,52.09,5.12,3
375,52.16,5.39,2
376,52.09,5.12,1
377,52.16,5.39,2
378,52.0197,5.28081,2
379,52.256,5.31084,3
380,52.09,5.12,1
381,52.0566,5.01219,2
382,52.09,5.12,4
383,52.1948,5.36913,2
384,52.1794,5.33533,6
385,52.0593,5.2607,2
386,52.07,5.2,2
387,52.2278,5.28735,4
388,52.09,5.12,2
389,52.09,5.12,4
390,52.0726,5.30244,2
391,52.2604,5.19693,6
392,52.16,5.39,5
393,52.0627,5.34688,2
394,52.09,5.12,1
395,52.0966,5.05525,4
396,52.16,5.39,1
397,52.0893,5.15152,5
398,52.1875,5.27139,2
399,52.1352,5.35364,3
400,52.09,5.12,2
401,52.16,5.39,2
402,52.2604,5.19693,5
403,52.09,5.12,3
404,52.0372,5.05936,4
405,52.1253,5.08425,2
406,52.09,5.12,3
407,52.09,5.12,3
408,52.16,5.39,4
409,52.0698,5.36835,5
410,52.09,5.12,2
411,52.0593,5.2607,4
412,52.09,5.12,1
413,52.0481,5.06537,5
414,52.09,5.12,6
415,52.09,5.12,5
416,52.16,5.39,4
417,52.1144,5.22145,1
418,52.09,5.12,4
419,52.09,5.12,5
420,52.1214,5.1965,1
421,52.16,5.39,3
422,52.09,5.12,4
423,52.0593,5.2607,1
424,52.16,5.39,2
425,52.1794,5.33533,2
426,52.0131,5.06119,2
427,52.16,5.39,3
428,52.1875,5.27139,3
429,52.09,5.12,1
430,52.0723,5.07399,5
431,52.1553,4.99455,2
432,52.09,5.12,1
433,52.09,5.12,4
434,52.16,5.39,5
435,52.1294,5.0672,4
436,52.0481,5.06537,5
437,52.2038,5.17975,4
438,52.2262,5.198,4
439,52.2262,5.198,4
440,52.16,5.39,4
441,52.16,5.39,2
442,52.16,5.39,1
443,52.09,5.12,5
444,52.256,5.31084,4
445,52.09,5.12,2
446,52.1253,5.08425,1
447,52.09,5.12,2
448,52.2278,5.28735,2
449,52.0893,5.15152,2
450,52.1471,5.42534,3
451,52.09,5.12,1
452,52.0698,5.36835,4
453,52.09,5.12,1
454,52.0966,5.05525,1
455,52.16,5.39,1
456,52.1294,5.0672,4
457,51.9493,5.21936,4
458,52.16,5.39,2
459,52.16,5.39,4
460,52.0593,5.2607,5
461,52.09,5.12,3
462,52.09,5.12,4
463,52.0131,5.06119,2
464,52.16,5.39,4
465,52.1253,5.08425,5
466,52.09,5.12,4
467,52.1253,5.08425,2
468,52.0698,5.36835,2
469,52.0131,5.06119,5
470,52.0723,5.07399,4
471,52.0566,5.01219,3
472,52.09,5.12,3
473,52.1553,4.99455,1
474,52.16,5.39,5
475,52.09,5.12,4
476,52.0372,5.05936,5
477,52.09,5.12,4
478,52.09,5.12,3
479,52.09,5.12,2
480,52.1794,5.33533,3
481,52.1665,5.01378,4
482,52.0893,5.15152,3
483,52.1253,5.08425,2
484,52.07,5.2,4
485,52.1214,5.1965,4
486,52.1352,5.35364,4
487,52.0593,5.2607,5
488,52.0966,5.05525,3
489,52.09,5.12,3
490,52.0566,5.01219,5
491,52.1357,5.13746,3
492,52.09,5.12,2
493,52.09,5.12,3
494,52.09,5.12,3
495,52.09,5.12,2
496,52.0131,5.06119,2
497,52.16,5.39,2
498,52.0372,5.05936,4
499,52.0893,5.15152,4
500,52.09,5.12,2
501,52.0723,5.07399,6
502,52.0131,5.06119,4
503,52.09,5.12,2
504,52.09,5.12,3
505,52.09,5.12,3
506,52.09,5.12,4
507,52.0635,5.14193,6
508,52.09,5.12,2
509,52.16,5.39,2
510,52.0627,5.34688,5
511,52.0893,5.15152,2
512,52.0481,5.06537,4
513,52.1294,5.0672,4
514,52.1875,5.27139,2
515,52.0627,5.34688,4
516,52.1471,5.42534,4
517,52.16,5.39,4
518,52.16,5.39,4
519,52.09,5.12,2
520,52.16,5.39,3
521,52.16,5.39,1
522,52.1144,5.22145,4
523,52.09,5.12,2
524,52.09,5.12,2
525,52.16,5.39,2
526,52.256,5.31084,2
527,52.09,5.12,1
528,52.09,5.12,2
529,52.09,5.12,3
530,52.1357,5.13746,4
531,52.1917,5.31518,1
532,52.09,5.12,2
533,52.2278,5.28735,2
534,52.09,5.12,4
535,52.09,5.12,5
536,52.09,5.12,5
537,52.2038,5.17975,2
538,52.1294,5.0672,4
539,52.09,5.12,1
540,52.221,5.20386,1
541,52.0566,5.01219,5
542,52.0593,5.2607,2
543,52.09,5.12,2
544,51.9681,5.11575,4
545,52.16,5.39,4
546,52.1875,5.27139,2
547,52.1875,5.27139,2
548,52.09,5.12,3
549,52.09,5.12,2
550,52.1553,4.99455,3
551,52.16,5.39,3
552,52.16,5.39,3
553,52.1794,5.33533,5
554,52.1253,5.08425,2
555,52.09,5.12,4
556,52.16,5.39,2
557,52.09,5.12,2
558,52.2186,5.08943,1
559,52.044,5.15574,2
560,52.0698,5.36835,2
561,52.1917,5.31518,2
562,52.09,5.12,4
563,52.1948,5.36913,2
564,52.0364,5.27925,2
565,52.09,5.12,3
566,52.09,5.12,2
567,52.0131,5.06119,5
568,52.2038,5.17975,3
569,52.1352,5.35364,4
570,52.0698,5.36835,1
571,52.0966,5.05525,2
572,52.2604,5.19693,1
573,52.2278,5.28735,1
574,52.09,5.12,2
575,52.09,5.12,4
576,52.0698,5.36835,4
577,52.1948,5.36913,2
578,52.09,5.12,4
579,52.2111,5.0451,3
580,52.09,5.12,4
581,52.16,5.39,2
582,52.1214,5.1965,5
583,52.0893,5.15152,4
584,52.16,5.39,2
585,52.2604,5.19693,3
586,52.16,5.39,3
587,52.09,5.12,4
588,52.0593,5.2607,3
589,52.1794,5.33533,4
590,52.09,5.12,3
591,52.16,5.39,3
592,52.0404,5.28391,5
593,52.09,5.12,2
594,52.0966,5.05525,4
595,52.09,5.12,3
596,52.09,5.12,3
597,52.09,5.12,1
598,52.1875,5.27139,2
599,52.16,5.39,4
600,52.2038,5.17975,4
601,52.16,5.39,5
602,52.09,5.12,5
603,52.09,5.12,2
604,52.16,5.39,4
605,52.0726,5.30244,3
606,52.1144,5.22145,10
607,52.0131,5.06119,5
608,52.09,5.12,2
609,52.16,5.39,8
610,52.16,5.39,2
611,52.0966,5.05525,3
612,52.2262,5.198,2
613,52.2038,5.17975,1
614,52.1875,5.27139,3
615,52.09,5.12,5
616,52.0593,5.2607,3
617,52.09,5.12,3
618,52.09,5.12,1
619,52.0035,5.2695,2
620,52.2278,5.28735,5
621,52.0627,5.34688,2
622,52.1553,4.99455,3
623,52.16,5.39,4
624,52.09,5.12,2
625,52.16,5.39,3
626,52.1917,5.31518,3
627,52.1948,5.36913,4
628,52.09,5.12,1
629,52.1948,5.36913,4
630,52.09,5.12,5
631,52.1357,5.13746,2
632,52.16,5.39,4
633,52.09,5.12,4
634,52.0505,5.20902,4
635,52.16,5.39,4
636,52.1794,5.33533,3
637,52.09,5.12,2
638,52.0698,5.36835,5
639,52.16,5.39,5
640,52.1875,5.27139,1
641,52.0372,5.05936,5
642,52.2604,5.19693,2
643,52.1471,5.42534,3
644,52.0364,5.27925,4
645,52.1144,5.22145,2
646,52.2604,5.19693,3
647,52.0635,5.14193,1
648,52.09,5.12,4
649,52.2038,5.17975,3
650,52.0966,5.05525,4
651,52.16,5.39,4
652,52.16,5.39,2
653,52.1294,5.0672,2
654,52.09,5.12,2
655,52.0723,5.07399,2
656,52.1875,5.27139,4
657,52.0481,5.06537,3
658,52.0893,5.15152,2
659,52.09,5.12,3
660,52.0481,5.06537,3
661,52.0726,5.30244,3
662,52.16,5.39,5
663,52.1948,5.36913,2
664,52.09,5.12,3
665,52.0593,5.2607,5
666,52.2604,5.19693,4
667,52.0635,5.14193,3
668,52.0566,5.01219,3
669,52.1144,5.22145,2
670,52.09,5.12,1
671,52.1144,5.22145,4
672,52.1357,5.13746,3
673,52.16,5.39,2
674,52.0372,5.05936,4
675,52.09,5.12,4
676,52.0723,5.07399,4
677,52.09,5.12,3
678,52.09,5.12,6
679,52.16,5.39,2
680,52.09,5.12,1
681,52.09,5.12,5
682,52.1794,5.33533,2
683,52.09,5.12,4
684,52.09,5.12,5
685,52.1253,5.08425,2
686,52.09,5.12,3
687,52.0404,5.28391,2
688,52.09,5.12,4
689,52.16,5.39,2
690,52.1471,5.42534,7
691,52.09,5.12,2
692,52.0698,5.36835,4
693,52.09,5.12,2
694,52.09,5.12,1
695,52.1253,5.08425,4
696,52.09,5.12,2
697,52.16,5.39,4
698,52.16,5.39,4
699,52.16,5.39,1
700,52.0404,5.28391,4
701,51.9493,5.21936,2
702,52.0698,5.36835,1
703,52.0627,5.34688,1
704,52.2278,5.28735,4
705,52.1948,5.36913,2
706,52.16,5.39,2
707,52.09,5.12,5
708,52.09,5.12,4
709,52.1294,5.0672,2
710,52.09,5.12,8
711,52.09,5.12,2
712,52.0372,5.05936,3
713,52.09,5.12,5
714,52.0723,5.07399,2
715,52.09,5.12,2
716,52.09,5.12,4
717,52.1875,5.27139,1
718,52.16,5.39,4
719,52.16,5.39,2
720,52.0698,5.36835,3
721,52.1253,5.08425,2
722,52.0131,5.06119,2
723,52.044,5.15574,1
724,52.09,5.12,3
725,52.16,5.39,2
726,52.09,5.12,3
727,52.09,5.12,2
728,52.09,5.12,1
729,52.2262,5.198,1
730,52.09,5.12,3
731,52.0698,5.36835,2
732,52.09,5.12,2
733,52.1144,5.22145,3
734,52.09,5.12,1
735,52.16,5.39,4
736,52.0726,5.30244,4
737,51.9493,5.21936,4
738,52.0726,5.30244,4
739,52.16,5.39,4
740,52.1144,5.22145,1
741,52.09,5.12,3
742,52.09,5.12,1
743,52.1352,5.35364,5
744,52.1794,5.33533,2
745,52.09,5.12,6
746,52.1144,5.22145,6
747,52.2038,5.17975,5
748,52.16,5.39,2
749,52.0404,5.28391,3
750,52.1253,5.08425,3
751,52.044,5.15574,3
752,52.0698,5.36835,4
753,52.0635,5.14193,2
754,52.0035,5.2695,3
755,52.0698,5.36835,3
756,52.09,5.12,1
757,52.09,5.12,4
758,52.16,5.39,3
759,52.09,5.12,4
760,52.09,5.12,3
761,52.09,5.12,3
762,52.2604,5.19693,4
763,52.0566,5.01219,2
764,52.0893,5.15152,4
765,52.0723,5.07399,3
766,52.1351,5.09896,1
767,52.07,5.2,6
768,52.1917,5.31518,4
769,52.2278,5.28735,5
770,52.2262,5.198,6
771,52.1253,5.08425,1
772,52.117,5.48649,2
773,52.0566,5.01219,2
774,52.09,5.12,1
775,52.0404,5.28391,4
776,52.16,5.39,4
777,52.16,5.39,5
778,52.09,5.12,3
779,52.09,5.12,4
780,52.09,5.12,2
781,52.1253,5.08425,4
782,52.07,5.2,2
783,52.1352,5.35364,2
784,52.09,5.12,1
785,52.09,5.12,2
786,52.1144,5.22145,1
787,52.1794,5.33533,2
788,52.09,5.12,3
789,52.09,5.12,2
790,52.0505,5.20902,2
791,52.09,5.12,2
792,52.0593,5.2607,3
793,52.16,5.39,2
794,52.16,5.39,4
795,52.16,5.39,4
796,52.0372,5.05936,5
797,52.09,5.12,3
798,52.16,5.39,4
799,52.09,5.12,2
800,52.09,5.12,3
801,52.09,5.12,2
802,52.09,5.12,6
803,52.09,5.12,5
804,52.1794,5.33533,2
805,52.16,5.39,2
806,51.9493,5.21936,6
807,52.0593,5.2607,3
808,52.0966,5.05525,4
809,52.0726,5.30244,1
810,52.1253,5.08425,3
811,52.1471,5.42534,2
812,52.1948,5.36913,3
813,52.256,5.31084,5
814,52.16,5.39,1
815,52.117,5.48649,1
816,52.16,5.39,4
817,52.09,5.12,3
818,52.09,5.12,5
819,52.0966,5.05525,5
820,52.16,5.39,4
821,52.192,5.16938,3
822,52.16,5.39,2
823,52.16,5.39,4
824,52.1253,5.08425,3
825,52.09,5.12,2
826,52.09,5.12,4
827,52.16,5.39,5
828,52.16,5.39,1
829,52.1144,5.22145,3
830,52.1948,5.36913,4
831,52.1948,5.36913,4
832,52.09,5.12,1
833,52.09,5.12,3
834,52.2038,5.17975,5
835,52.1253,5.08425,4
836,52.09,5.12,2
837,52.16,5.39,2
838,52.09,5.12,2
839,52.09,5.12,2
840,52.0566,5.01219,1
841,52.117,5.48649,1
842,52.0197,5.28081,1
843,52.09,5.12,1
844,51.9493,5.21936,3
845,52.09,5.12,1
846,52.09,5.12,2
847,52.09,5.12,2
848,52.1471,5.42534,4
849,52.16,5.39,3
850,52.0566,5.01219,3
851,52.09,5.12,2
852,52.09,5.12,3
853,52.1875,5.27139,3
854,52.2604,5.19693,1
855,52.09,5.12,1
856,52.16,5.39,2
857,52.09,5.12,3
858,52.09,5.12,3
859,52.1553,4.99455,4
860,52.1875,5.27139,3
861,52.16,5.39,2
862,52.0723,5.07399,1
863,52.2111,5.0451,2
864,52.0635,5.14193,3
865,52.09,5.12,3
866,52.0593,5.2607,4
867,52.09,5.12,4
868,52.16,5.39,4
869,52.1471,5.42534,4
870,52.09,5.12,3
871,52.1794,5.33533,1
872,52.0966,5.05525,1
873,52.1144,5.22145,4
874,52.09,5.12,3
875,52.1553,4.99455,2
876,52.09,5.12,2
877,52.09,5.12,3
878,52.09,5.12,4
879,52.09,5.12,3
880,52.09,5.12,4
881,52.09,5.12,5
882,52.09,5.12,2
883,52.09,5.12,2
884,52.09,5.12,2
885,52.2604,5.19693,4
886,52.1948,5.36913,4
887,52.09,5.12,3
888,52.09,5.12,5
889,52.0698,5.36835,3
890,52.1253,5.08425,2
891,52.0593,5.2607,2
892,52.0723,5.07399,2
893,52.1471,5.42534,1
894,52.09,5.12,4
895,52.16,5.39,3
896,52.1294,5.0672,4
897,52.09,5.12,2
898,52.16,5.39,2
899,52.16,5.39,2
900,52.256,5.31084,3
901,52.0593,5.2607,2
902,52.1794,5.33533,2
903,52.2278,5.28735,4
904,52.1253,5.08425,1
905,52.09,5.12,2
906,52.16,5.39,5
907,52.09,5.12,2
908,52.2604,5.19693,2
909,52.1253,5.08425,6
910,52.0566,5.01219,1
911,52.09,5.12,2
912,52.16,5.39,4
913,52.0698,5.36835,2
914,52.16,5.39,2
915,52.0893,5.15152,2
916,52.16,5.39,1
917,52.0698,5.36835,2
918,52.1948,5.36913,4
919,52.0698,5.36835,5
920,52.0723,5.07399,2
921,52.1794,5.33533,1
922,52.09,5.12,4
923,52.09,5.12,4
924,52.1253,5.08425,4
925,52.16,5.39,4
926,52.0566,5.01219,4
927,52.0035,5.2695,2
928,52.2038,5.17975,2
929,52.044,5.15574,4
930,52.1875,5.27139,2
931,52.1144,5.22145,4
932,52.2604,5.19693,3
933,52.09,5.12,3
934,52.1471,5.42534,1
935,52.0966,5.05525,2
936,52.2038,5.17975,1
937,52.044,5.15574,1
938,52.0035,5.2695,4
939,52.1794,5.33533,3
940,52.0372,5.05936,5
941,52.1917,5.31518,2
942,52.1253,5.08425,3
943,52.09,5.12,2
944,52.1917,5.31518,3
945,52.09,5.12,3
946,52.09,5.12,4
947,52.1553,4.99455,5
948,52.09,5.12,3
949,52.09,5.12,1
950,52.16,5.39,1
951,52.1471,5.42534,3
952,52.16,5.39,2
953,52.09,5.12,2
954,52.16,5.39,4
955,52.0698,5.36835,4
956,52.09,5.12,2
957,52.117,5.48649,1
958,52.09,5.12,3
959,52.09,5.12,4
960,52.09,5.12,3
961,52.09,5.12,3
962,52.221,5.20386,1
963,52.2038,5.17975,1
964,52.1471,5.42534,5
965,52.2038,5.17975,3
966,52.16,5.39,4
967,52.16,5.39,4
968,52.1253,5.08425,1
969,52.117,5.48649,2
970,52.09,5.12,1
971,52.16,5.39,4
972,52.117,5.48649,4
973,52.16,5.39,2
974,52.09,5.12,4
975,52.1353,5.36747,3
976,52.09,5.12,3
977,51.9698,5.29875,2
978,52.0566,5.01219,2
979,52.16,5.39,3
980,52.0698,5.36835,1
981,52.09,5.12,3
982,52.09,5.12,6
983,52.1665,5.01378,5
984,52.0726,5.30244,4
985,52.09,5.12,3
986,52.16,5.39,4
987,52.1253,5.08425,2
988,52.1352,5.35364,4
989,52.1357,5.13746,2
990,52.1553,4.99455,3
991,52.16,5.39,2
992,52.0505,5.20902,1
993,52.1294,5.0672,3
994,52.09,5.12,4
995,52.09,5.12,4
996,52.09,5.12,5
997,52.09,5.12,3
998,52.09,5.12,4
999,52.1471,5.42534,6
1000,52.044,5.15574,4
1001,52.09,5.12,3
1002,52.0131,5.06119,2
1003,52.2262,5.198,3
1004,52.1144,5.22145,4
1005,52.16,5.39,3
1006,52.09,5.12,2
1007,52.09,5.12,2
1008,51.9493,5.21936,2
1009,52.1253,5.08425,2
1010,52.0593,5.2607,1
1011,52.1144,5.22145,4
1012,52.16,5.39,2
1013,52.2604,5.19693,4
1014,52.1794,5.33533,3
1015,52.0893,5.15152,4
1016,52.16,5.39,2
1017,52.16,5.39,5
1018,52.044,5.15574,2
1019,52.2111,5.0451,2
1020,52.09,5.12,2
1021,52.1917,5.31518,7
1022,52.2604,5.19693,4
1023,52.09,5.12,2
1024,52.09,5.12,2
1025,52.2111,5.0451,4
1026,52.0372,5.05936,2
1027,52.1253,5.08425,5
1028,52.0698,5.36835,2
1029,52.2038,5.17975,1
1030,52.09,5.12,4
1031,52.1553,4.99455,3
1032,52.09,5.12,2
1033,52.09,5.12,2
1034,52.16,5.39,4
1035,52.1253,5.08425,4
1036,52.0723,5.07399,3
1037,52.09,5.12,5
1038,52.1294,5.0672,2
1039,52.256,5.31084,1
1040,52.2262,5.198,6
1041,52.1144,5.22145,1
1042,52.09,5.12,2
1043,52.09,5.12,3
1044,52.16,5.39,3
1045,52.09,5.12,4
1046,52.0726,5.30244,4
1047,52.09,5.12,3
1048,52.16,5.39,3
1049,52.2604,5.19693,4
1050,52.16,5.39,3
1051,52.2278,5.28735,3
1052,52.192,5.16938,2
1053,52.2111,5.0451,2
1054,52.09,5.12,5
1055,52.0131,5.06119,4
1056,52.1875,5.27139,4
1057,52.0131,5.06119,2
1058,52.1352,5.35364,2
1059,52.1253,5.08425,2
1060,52.07,5.2,4
1061,52.0197,5.28081,4
1062,52.09,5.12,4
1063,52.09,5.12,3
1064,52.09,5.12,3
1065,52.16,5.39,3
1066,52.09,5.12,4
1067,52.0893,5.15152,3
1068,52.2038,5.17975,2
1069,52.1948,5.36913,2
1070,52.09,5.12,2
1071,52.09,5.12,5
1072,52.09,5.12,5
