"age","household_id","school_id","work_id","primary_community","secondary_community"
15,69,2,0,45,48
15,69,15,0,45,48
50,70,0,0,13,25
48,70,0,919,13,25
20,70,0,2008,13,25
15,70,5,0,13,25
37,71,0,728,3,39
35,71,0,583,3,39
5,71,33,0,3,39
2,71,0,0,3,39
51,72,0,0,39,19
46,72,0,0,39,19
30,72,0,42,39,19
24,72,1,0,39,19
39,73,0,0,29,40
30,73,0,42,29,40
4,73,16,0,29,40
1,73,0,0,29,40
55,74,0,42,3,39
53,74,0,87,3,39
39,75,0,1070,33,17
29,75,0,943,33,17
72,76,0,0,23,38
67,76,0,0,23,38
28,76,0,711,23,38
0,76,0,0,23,38
33,77,0,6,37,29
31,77,0,0,37,29
1,77,0,0,37,29
1,77,0,0,37,29
38,78,0,1144,47,4
35,78,0,42,47,4
37,79,0,0,20,39
76,80,0,0,17,21
64,81,0,42,15,37
39,82,0,922,10,42
33,82,0,42,10,42
10,82,43,0,10,42
8,82,43,0,10,42
3,82,43,0,10,42
0,82,0,0,10,42
67,83,0,0,37,35
59,83,0,0,37,35
28,84,0,1189,45,37
36,85,0,1299,42,28
33,85,0,329,42,28
6,85,27,0,42,28
4,85,27,0,42,28
66,86,0,0,46,37
62,86,0,42,46,37
52,87,0,1183,19,28
37,87,0,925,19,28
48,88,0,0,39,38
26,88,0,662,39,38
23,88,0,0,39,38
41,89,0,1865,30,46
38,89,0,199,30,46
15,89,29,0,30,46
13,89,29,0,30,46
6,89,29,0,30,46
40,90,0,1823,37,29
31,90,0,42,37,29
2,90,0,0,37,29
0,90,0,0,37,29
54,91,0,1970,33,17
47,91,0,1773,33,17
32,92,0,304,8,5
42,93,0,0,3,39
42,93,0,2021,3,39
37,94,0,0,2,8
33,94,0,0,2,8
3,94,16,0,2,8
39,95,0,1563,24,9
39,95,0,42,24,9
12,95,41,0,24,9
12,95,41,0,24,9
29,96,0,0,37,21
29,96,0,42,37,21
1,96,0,0,37,21
34,97,0,42,23,38
28,97,0,1309,23,38
1,97,0,0,23,38
43,98,0,839,36,11
42,98,0,0,36,11
14,98,6,0,36,11
8,98,17,0,36,11
50,99,0,996,32,21
47,99,0,42,32,21
20,99,0,0,32,21
19,99,1,0,32,21
33,100,0,674,33,9
31,100,0,2004,33,9
8,100,36,0,33,9
6,100,36,0,33,9
4,100,36,0,33,9
34,101,0,0,38,2
64,102,0,42,40,8
62,102,0,1108,40,8
36,103,0,399,37,11
34,103,0,1796,37,11
8,103,17,0,37,11
6,103,17,0,37,11
40,104,0,0,19,33
39,104,0,42,19,33
10,104,43,0,19,33
7,104,27,0,19,33
49,105,0,1070,33,17
46,105,0,42,33,17
22,105,1,0,33,17
18,105,61,0,33,17
60,106,0,0,8,9
56,106,0,808,8,9
35,107,0,0,26,47
32,107,0,1298,26,47
92,108,0,0,10,28
92,108,0,0,10,28
47,109,0,42,42,42
47,109,0,557,42,42
21,109,0,42,42,42
19,109,0,1703,42,42
75,110,0,0,37,35
69,110,0,0,37,35
54,111,0,0,32,24
53,111,0,0,32,24
22,111,0,43,32,24
18,111,0,0,32,24
30,112,0,0,37,35
28,112,0,988,37,35
94,113,0,0,23,38
35,114,0,0,3,39
33,114,0,1384,3,39
5,114,33,0,3,39
4,114,33,0,3,39
2,114,0,0,3,39
64,115,0,0,49,41
57,115,0,0,49,41
29,115,0,0,49,41
44,116,0,43,16,22
42,116,0,0,16,22
15,116,18,0,16,22
14,116,24,0,16,22
11,116,18,0,16,22
34,117,0,0,39,10
32,117,0,1508,39,10
3,117,22,0,39,10
28,118,0,0,41,49
24,118,61,0,41,49
52,119,0,43,33,17
14,119,36,0,33,17
30,120,0,16,15,37
27,120,0,0,15,37
2,120,0,0,15,37
0,120,0,0,15,37
71,121,0,0,47,4
64,121,0,150,47,4
63,122,0,0,10,43
74,123,0,0,39,19
69,123,0,0,39,19
22,124,1,0,23,1
49,125,0,1617,13,25
42,125,0,1509,13,25
8,125,8,0,13,25
7,125,22,0,13,25
2,125,0,0,13,25
38,126,0,861,17,21
30,126,0,1278,17,21
2,126,0,0,17,21
57,127,0,352,37,11
52,127,0,43,37,11
41,128,0,170,19,7
39,128,0,240,19,7
4,128,43,0,19,7
45,129,0,43,4,43
43,129,0,670,4,43
12,129,26,0,4,43
75,130,0,0,29,40
75,130,0,0,29,40
60,131,0,1605,7,3
56,131,0,0,7,3
29,131,0,151,7,3
29,131,0,0,7,3
1,131,0,0,7,3
54,132,0,1857,37,11
50,132,0,0,37,11
22,132,1,0,37,11
66,133,0,0,44,49
61,134,0,1201,19,7
50,135,0,176,9,34
17,135,8,0,9,34
49,136,0,1022,11,3
24,136,1,0,11,3
3,136,31,0,11,3
49,137,0,0,3,39
47,137,0,80,3,39
20,137,0,1233,3,39
18,137,0,1910,3,39
24,138,0,0,24,9
64,139,0,996,32,21
61,139,0,0,32,21
63,140,0,0,9,8
40,140,0,0,9,8
14,140,22,0,9,8
44,141,0,654,16,24
20,141,1,0,16,24
18,141,1,0,16,24
39,142,0,43,10,42
66,143,0,0,3,39
66,143,0,0,3,39
36,144,0,0,9,8
34,144,0,666,9,8
8,144,8,0,9,8
3,144,42,0,9,8
41,145,0,1027,49,23
31,145,0,655,49,23
27,146,0,1217,10,27
26,146,0,1377,10,27
57,147,0,431,21,31
56,147,0,43,21,31
28,147,0,1959,21,31
26,147,0,821,21,31
22,147,1,0,21,31
40,148,0,347,15,37
38,148,0,0,15,37
10,148,7,0,15,37
4,148,7,0,15,37
33,149,0,0,31,5
31,149,0,43,31,5
7,149,26,0,31,5
4,149,26,0,31,5
45,150,0,1912,30,40
42,150,0,43,30,40
16,150,28,0,30,40
35,151,0,43,19,33
24,151,0,0,19,33
75,152,0,0,33,17
72,152,0,0,33,17
50,152,0,0,33,17
44,152,0,2041,33,17
11,152,36,0,33,17
45,153,0,43,39,19
45,153,0,1835,39,19
22,153,0,1659,39,19
20,153,1,0,39,19
38,154,0,1991,10,12
66,155,0,0,17,21
65,155,0,491,17,21
39,156,0,79,36,21
29,156,0,43,36,21
39,157,0,43,8,5
37,157,0,43,8,5
9,157,20,0,8,5
3,157,20,0,8,5
59,158,0,0,39,38
55,158,0,843,39,38
60,159,0,0,17,21
60,159,0,481,17,21
30,160,0,1436,23,19
30,160,0,1417,23,19
3,160,40,0,23,19
1,160,0,0,23,19
53,161,0,0,9,25
30,162,0,1258,17,21
28,162,0,0,17,21
2,162,0,0,17,21
35,163,0,0,24,17
29,163,0,43,24,17
5,163,41,0,24,17
4,163,23,0,24,17
68,164,0,0,17,21
66,165,0,0,2,8
66,165,0,0,2,8
48,166,0,43,3,39
25,166,1,0,3,39
23,166,0,1353,3,39
20,166,0,0,3,39
1,166,0,0,3,39
83,167,0,0,34,26
40,168,0,0,34,26
37,168,0,1380,34,26
14,168,39,0,34,26
12,168,39,0,34,26
5,168,39,0,34,26
73,169,0,0,39,22
60,169,0,2000,39,22
42,170,0,43,38,3
41,170,0,43,38,3
16,170,13,0,38,3
11,170,13,0,38,3
45,171,0,1283,1,10
45,171,0,956,1,10
18,171,1,0,1,10
16,171,40,0,1,10
13,171,34,0,1,10
60,172,0,0,36,45
60,172,0,1976,36,45
19,172,1,0,36,45
60,173,0,43,3,39
60,173,0,43,3,39
19,173,0,1355,3,39
36,174,0,51,7,46
34,174,0,407,7,46
8,174,29,0,7,46
6,174,35,0,7,46
51,175,0,0,36,21
46,175,0,1093,36,21
20,175,61,0,36,21
20,175,61,0,36,21
11,175,30,0,36,21
57,176,0,983,51,16
56,176,0,51,51,16
26,176,0,983,51,16
43,177,0,1882,24,17
42,177,0,0,24,17
12,177,41,0,24,17
9,177,41,0,24,17
6,177,23,0,24,17
49,178,0,51,1,30
48,178,0,0,1,30
78,179,0,0,24,9
77,179,0,0,24,9
33,180,0,0,3,39
32,180,0,80,3,39
3,180,33,0,3,39
1,180,0,0,3,39
80,181,0,0,44,9
37,182,0,1929,26,16
26,182,0,51,26,16
47,183,0,743,15,6
43,183,0,0,15,6
19,183,0,51,15,6
15,183,37,0,15,6
57,184,0,51,8,5
56,184,0,494,8,5
65,185,0,0,8,5
65,185,0,84,8,5
53,186,0,1919,20,12
35,186,0,796,20,12
33,186,0,1084,20,12
48,187,0,1800,49,41
46,187,0,635,49,41
19,187,0,635,49,41
17,187,5,0,49,41
14,187,5,0,49,41
13,187,5,0,49,41
27,188,0,51,6,2
40,189,0,770,30,46
34,189,0,51,30,46
48,190,0,907,9,13
47,190,0,0,9,13
18,190,1,0,9,13
39,191,0,631,27,39
38,191,0,0,27,39
6,191,10,0,27,39
4,191,10,0,27,39
38,192,0,891,3,39
37,192,0,1468,3,39
5,192,33,0,3,39
3,192,33,0,3,39
50,193,0,51,37,29
22,193,1,0,37,29
53,194,0,0,13,23
50,194,0,51,13,23
16,194,16,0,13,23
14,194,16,0,13,23
31,195,0,1120,41,49
44,196,0,0,38,2
43,196,0,106,38,2
18,196,1,0,38,2
16,196,13,0,38,2
36,197,0,1925,14,31
31,197,0,525,14,31
10,197,9,0,14,31
8,197,9,0,14,31
0,197,0,0,14,31
70,198,0,0,39,18
65,198,0,1078,39,18
62,199,0,0,1,30
58,199,0,0,1,30
28,199,0,1356,1,30
54,200,0,0,42,33
51,200,0,51,42,33
24,200,1,0,42,33
83,201,0,0,51,16
76,201,0,0,51,16
48,202,0,401,16,51
36,202,0,0,16,51
18,202,1,0,16,51
15,202,38,0,16,51
12,202,25,0,16,51
52,203,0,302,35,5
49,203,0,51,35,5
25,203,0,51,35,5
23,203,0,2034,35,5
63,204,0,0,1,30
35,205,0,0,24,17
30,205,0,51,24,17
2,205,0,0,24,17
72,206,0,0,49,41
52,207,0,0,34,26
45,207,0,51,34,26
23,207,0,588,34,26
29,208,0,0,47,4
27,208,0,51,47,4
0,208,0,0,47,4
53,209,0,8,37,45
52,209,0,51,37,45
41,210,0,1743,17,21
36,211,0,1153,10,12
34,211,0,0,10,12
11,211,43,0,10,12
7,211,27,0,10,12
59,212,0,0,18,50
58,212,0,714,18,50
22,212,0,51,18,50
79,213,0,0,37,29
77,213,0,0,37,29
51,214,0,0,42,42
40,215,0,51,13,34
37,215,0,0,13,34
2,215,0,0,13,34
45,216,0,1632,20,16
44,216,0,0,20,16
20,216,1,0,20,16
18,216,0,0,20,16
52,217,0,1204,19,42
50,217,0,1089,19,42
21,217,1,0,19,42
18,217,1,0,19,42
9,217,43,0,19,42
80,218,0,0,17,21
63,219,0,51,42,33
33,219,0,1932,42,33
2,219,0,0,42,33
0,219,0,0,42,33
50,220,0,473,30,13
48,220,0,739,30,13
21,220,1,0,30,13
19,220,0,1239,30,13
15,220,28,0,30,13
71,221,0,0,21,31
65,221,0,1208,21,31
48,222,0,290,24,37
73,223,0,0,24,9
73,223,0,0,24,9
55,224,0,2024,37,11
53,224,0,955,37,11
30,224,0,8,37,11
43,225,0,0,45,48
20,226,1,0,13,41
35,227,0,0,38,32
35,227,0,164,38,32
6,227,13,0,38,32
4,227,13,0,38,32
1,227,0,0,38,32
58,228,0,2130,10,33
56,228,0,56,10,33
25,228,0,0,10,33
35,229,0,25,34,26
33,229,0,1007,34,26
1,229,0,0,34,26
0,229,0,0,34,26
36,230,0,56,47,4
26,230,0,0,47,4
35,231,0,56,38,3
33,231,0,0,38,3
14,231,13,0,38,3
9,231,13,0,38,3
36,232,0,0,37,45
36,232,0,56,37,45
8,232,6,0,37,45
6,232,17,0,37,45
1,232,0,0,37,45
53,233,0,1294,8,5
50,233,0,0,8,5
42,234,0,1378,39,18
18,234,1,0,39,18
16,234,34,0,39,18
26,235,0,56,21,31
53,236,0,745,39,22
52,236,0,0,39,22
54,237,0,56,1,30
54,237,0,0,1,30
26,237,0,780,1,30
23,237,0,56,1,30
0,237,0,0,1,30
36,238,0,730,1,30
31,238,0,0,1,30
3,238,9,0,1,30
0,238,0,0,1,30
42,239,0,753,16,35
42,239,0,1075,16,35
15,239,25,0,16,35
10,239,21,0,16,35
30,240,0,1872,10,33
43,241,0,910,3,39
40,241,0,0,3,39
7,241,10,0,3,39
40,242,0,1753,5,5
37,242,0,0,5,5
11,242,32,0,5,5
9,242,32,0,5,5
0,242,0,0,5,5
28,243,0,56,8,33
33,244,0,0,3,39
33,244,0,0,3,39
3,244,33,0,3,39
2,244,0,0,3,39
74,245,0,0,3,39
72,245,0,0,3,39
41,246,0,1472,9,40
39,246,0,56,9,40
18,246,0,794,9,40
33,247,0,54,24,17
32,247,0,1806,24,17
58,248,0,0,33,17
52,248,0,2041,33,17
54,249,0,1577,12,8
48,249,0,374,12,8
24,249,0,0,12,8
22,249,1,0,12,8
19,249,0,280,12,8
34,250,0,56,43,47
34,250,0,1987,43,47
6,250,34,0,43,47
4,250,39,0,43,47
1,250,0,0,43,47
41,251,0,0,5,5
39,251,0,56,5,5
11,251,32,0,5,5
8,251,32,0,5,5
33,252,0,56,40,40
28,252,0,1538,40,40
43,253,0,56,13,25
42,253,0,1707,13,25
18,253,1,0,13,25
15,253,22,0,13,25
40,254,0,2096,36,21
35,254,0,0,36,21
9,254,44,0,36,21
7,254,44,0,36,21
44,255,0,1881,49,41
43,255,0,56,49,41
7,255,5,0,49,41
4,255,5,0,49,41
1,255,0,0,49,41
73,256,0,0,13,40
40,257,0,0,20,16
39,257,0,0,20,16
9,257,39,0,20,16
6,257,39,0,20,16
3,257,39,0,20,16
50,258,0,0,3,7
41,259,0,0,27,39
40,259,0,2105,27,39
13,259,27,0,27,39
10,259,27,0,27,39
37,260,0,0,3,39
30,260,0,1015,3,39
51,261,0,868,3,39
36,262,0,0,36,35
34,262,0,0,36,35
39,263,0,56,5,5
37,263,0,56,5,5
8,263,32,0,5,5
6,263,32,0,5,5
5,263,32,0,5,5
51,264,0,56,27,39
51,264,0,0,27,39
24,264,0,0,27,39
24,264,1,0,27,39
49,265,0,0,42,43
41,266,0,883,28,50
40,266,0,1965,28,50
8,266,34,0,28,50
29,267,0,56,38,3
28,267,0,617,38,3
1,267,0,0,38,3
43,268,0,0,17,21
42,268,0,0,17,21
18,268,1,0,17,21
13,268,38,0,17,21
8,268,38,0,17,21
36,269,0,539,39,19
34,269,0,0,39,19
2,269,0,0,39,19
39,270,0,56,34,26
37,270,0,2092,34,26
9,270,7,0,34,26
75,271,0,0,35,5
71,271,0,0,35,5
40,272,0,1539,30,46
37,272,0,648,30,46
13,272,35,0,30,46
12,272,35,0,30,46
68,273,0,0,27,39
66,273,0,0,27,39
52,274,0,914,39,1
51,274,0,1199,39,1
22,274,1,0,39,1
38,275,0,361,46,48
33,275,0,1046,46,48
2,275,0,0,46,48
30,276,0,965,38,32
21,277,0,181,38,3
44,278,0,0,2,40
44,278,0,0,2,40
23,278,0,56,2,40
18,278,1,0,2,40
18,278,61,0,2,40
8,278,28,0,2,40
49,279,0,0,49,41
36,279,0,60,49,41
34,279,0,169,49,41
1,279,0,0,49,41
69,280,0,0,39,1
59,280,0,60,39,1
47,281,0,1173,35,5
44,281,0,70,35,5
8,281,12,0,35,5
61,282,0,217,27,39
59,282,0,1008,27,39
68,283,0,0,7,3
40,283,0,421,7,3
87,284,0,0,4,42
80,284,0,0,4,42
50,285,0,0,37,29
49,285,0,520,37,29
22,285,61,0,37,29
18,285,0,2119,37,29
0,285,0,0,37,29
57,286,0,788,45,48
50,286,0,1553,45,48
21,286,1,0,45,48
53,287,0,1472,9,25
48,287,0,60,9,25
32,287,0,1656,9,25
26,287,0,60,9,25
44,288,0,229,23,1
42,288,0,60,23,1
14,288,40,0,23,1
13,288,40,0,23,1
10,288,40,0,23,1
57,289,0,189,3,39
56,289,0,0,3,39
29,289,0,0,3,39
26,289,0,772,3,39
54,290,0,1162,28,22
60,291,0,158,5,5
51,291,0,0,5,5
50,292,0,0,10,33
12,292,43,0,10,33
37,293,0,404,47,4
29,293,0,0,47,4
4,293,1,0,47,4
2,293,0,0,47,4
0,293,0,0,47,4
55,294,0,353,47,4
27,294,0,0,47,4
26,294,0,353,47,4
8,294,1,0,47,4
34,295,0,2067,47,4
34,295,0,2009,47,4
7,295,1,0,47,4
4,295,1,0,47,4
40,296,0,60,1,20
29,296,0,0,1,20
2,296,0,0,1,20
50,297,0,118,49,41
46,297,0,1027,49,41
14,297,5,0,49,41
41,298,0,60,47,4
41,298,0,0,47,4
13,298,11,0,47,4
11,298,11,0,47,4
72,299,0,0,33,17
71,299,0,0,33,17
44,300,0,1411,30,13
43,300,0,0,30,13
13,300,28,0,30,13
11,300,28,0,30,13
56,301,0,0,8,5
53,301,0,0,8,5
45,302,0,363,3,39
45,302,0,0,3,39
41,303,0,0,27,39
37,303,0,869,27,39
9,303,27,0,27,39
8,303,27,0,27,39
5,303,27,0,27,39
48,304,0,60,22,8
47,304,0,811,22,8
18,304,0,0,22,8
16,304,16,0,22,8
39,305,0,0,47,4
37,305,0,2009,47,4
7,305,1,0,47,4
54,306,0,1617,13,25
51,306,0,176,13,25
20,306,1,0,13,25
18,306,0,632,13,25
17,306,8,0,13,25
43,307,0,117,30,13
41,307,0,1724,30,13
21,307,1,0,30,13
17,307,28,0,30,13
15,307,28,0,30,13
1,307,0,0,30,13
53,308,0,60,1,10
51,308,0,60,1,10
21,308,1,0,1,10
46,309,0,0,17,21
13,309,30,0,17,21
27,310,0,421,38,4
69,311,0,0,38,3
64,311,0,0,38,3
25,311,1,0,38,3
40,312,0,843,39,38
39,312,0,60,39,38
11,312,40,0,39,38
11,312,40,0,39,38
53,313,0,287,8,5
45,313,0,572,8,5
16,313,20,0,8,5
9,313,20,0,8,5
53,314,0,1298,26,47
47,314,0,0,26,47
37,315,0,0,9,13
34,315,0,115,9,13
51,316,0,650,42,33
43,316,0,754,42,33
11,316,43,0,42,33
76,317,0,0,25,48
60,318,0,60,47,4
59,318,0,60,47,4
39,319,0,340,47,4
39,319,0,60,47,4
11,319,1,0,47,4
9,319,1,0,47,4
48,320,0,0,8,5
47,320,0,0,8,5
47,321,0,1661,5,5
42,321,0,800,5,5
17,321,14,0,5,5
42,322,0,1040,46,37
40,322,0,60,46,37
10,322,37,0,46,37
8,322,37,0,46,37
81,323,0,0,24,17
80,323,0,0,24,17
78,324,0,0,5,5
76,324,0,0,5,5
48,325,0,496,50,16
47,325,0,2018,50,16
24,326,0,1211,40,8
51,327,0,985,17,21
41,327,0,860,17,21
9,327,21,0,17,21
64,328,0,0,40,40
53,329,0,0,13,34
53,329,0,1358,13,34
22,329,1,0,13,34
46,330,0,0,20,14
44,330,0,60,20,14
17,330,39,0,20,14
15,330,39,0,20,14
55,331,0,712,37,21
55,331,0,1721,37,21
29,331,0,1093,37,21
81,332,0,0,30,46
46,332,0,0,30,46
60,333,0,0,29,40
60,333,0,1409,29,40
28,333,0,60,29,40
55,334,0,2030,9,34
47,334,0,1699,9,34
20,334,2,0,9,34
19,334,0,60,9,34
17,334,8,0,9,34
61,335,0,905,8,5
60,335,0,1294,8,5
51,336,0,0,6,2
43,336,0,1822,6,2
36,337,0,1604,34,26
36,337,0,1971,34,26
9,337,39,0,34,26
6,337,39,0,34,26
84,338,0,0,7,3
32,339,0,143,26,47
76,340,0,0,9,40
74,340,0,0,9,40
66,341,0,0,29,13
64,341,0,1931,29,13
35,341,0,1580,29,13
24,341,0,1381,29,13
0,341,0,0,29,13
57,342,0,1891,49,41
53,342,0,0,49,41
47,343,0,699,36,35
43,343,0,0,36,35
18,343,0,699,36,35
16,343,44,0,36,35
14,343,44,0,36,35
45,344,0,0,9,40
44,344,0,0,9,40
17,344,42,0,9,40
15,344,22,0,9,40
65,345,0,0,17,21
62,345,0,337,17,21
29,345,0,0,17,21
84,346,0,0,7,3
36,347,0,2016,27,39
35,347,0,60,27,39
5,347,27,0,27,39
3,347,43,0,27,39
36,348,0,575,42,36
31,348,0,987,42,36
6,348,27,0,42,36
4,348,27,0,42,36
34,349,0,1662,25,37
34,349,0,0,25,37
3,349,7,0,25,37
53,350,0,1268,7,3
53,350,0,0,7,3
21,350,2,0,7,3
36,351,0,0,9,25
30,351,0,0,9,25
11,351,8,0,9,25
8,351,16,0,9,25
3,351,16,0,9,25
50,352,0,1426,34,16
49,352,0,0,34,16
21,352,2,0,34,16
36,353,0,60,30,15
34,353,0,75,30,15
4,353,35,0,30,15
4,353,29,0,30,15
44,354,0,460,28,19
41,354,0,0,28,19
12,354,18,0,28,19
42,355,0,0,11,3
41,355,0,5,11,3
17,355,31,0,11,3
14,355,31,0,11,3
37,356,0,479,43,44
37,356,0,0,43,44
9,356,39,0,43,44
51,357,0,0,28,22
51,357,0,969,28,22
24,357,0,75,28,22
22,357,2,0,28,22
19,357,0,0,28,22
17,357,40,0,28,22
48,358,0,1759,50,12
44,358,0,796,50,12
20,358,0,336,50,12
19,358,0,0,50,12
18,358,0,75,50,12
61,359,0,152,23,38
56,359,0,1853,23,38
35,360,0,509,9,8
30,360,0,0,9,8
2,360,0,0,9,8
80,361,0,0,22,8
61,362,0,1336,11,3
54,362,0,0,11,3
33,363,0,75,43,16
33,363,0,75,43,16
6,363,39,0,43,16
3,363,39,0,43,16
53,364,0,75,28,18
49,364,0,1192,28,18
19,364,2,0,28,18
42,365,0,75,23,38
36,365,0,1196,23,38
13,365,40,0,23,38
11,365,40,0,23,38
6,365,40,0,23,38
3,365,40,0,23,38
61,366,0,1450,7,32
56,366,0,50,7,32
62,367,0,1325,43,44
62,367,0,1987,43,44
32,368,0,0,23,30
31,368,0,1712,23,30
5,368,18,0,23,30
3,368,18,0,23,30
0,368,0,0,23,30
38,369,0,112,33,17
36,369,0,1099,33,17
17,369,36,0,33,17
13,369,36,0,33,17
70,370,0,0,37,21
69,370,0,0,37,21
39,370,0,1258,37,21
89,371,0,0,50,16
80,371,0,0,50,16
25,371,2,0,50,16
0,371,0,0,50,16
39,372,0,805,4,7
37,372,0,0,4,7
8,372,26,0,4,7
4,372,26,0,4,7
2,372,0,0,4,7
35,373,0,147,44,49
33,373,0,0,44,49
5,373,6,0,44,49
2,373,0,0,44,49
28,374,0,1633,11,32
25,374,61,0,11,32
76,375,0,0,23,38
75,375,0,0,23,38
51,376,0,75,1,30
43,376,0,0,1,30
9,376,22,0,1,30
39,377,0,654,16,35
35,377,0,75,16,35
11,377,25,0,16,35
8,377,21,0,16,35
51,378,0,0,18,18
42,378,0,75,18,18
15,378,40,0,18,18
55,379,0,534,28,22
54,379,0,0,28,22
42,380,0,230,43,16
41,380,0,1632,43,16
14,380,39,0,43,16
11,380,39,0,43,16
52,381,0,0,17,21
47,381,0,851,17,21
20,381,0,0,17,21
45,382,0,1552,23,19
43,382,0,0,23,19
16,382,40,0,23,19
15,382,40,0,23,19
53,383,0,75,1,30
51,383,0,75,1,30
24,383,2,0,1,30
51,384,0,0,34,26
43,384,0,675,34,26
65,385,0,75,1,30
64,385,0,75,1,30
84,386,0,0,17,21
56,387,0,0,34,26
44,387,0,0,34,26
46,388,0,1158,19,27
