"age","household_id","school_id","work_id","primary_community","secondary_community"
39,39,0,11,47,36
14,39,374,0,47,36
32,40,0,53,13,12
28,40,0,758,13,12
2,40,0,0,13,12
24,41,431,0,28,20
21,41,0,0,28,20
64,42,0,683,45,38
64,42,0,11,45,38
32,42,0,11,45,38
41,43,0,674,31,20
37,43,0,785,31,20
10,43,59,0,31,20
6,43,368,0,31,20
59,44,0,222,25,41
57,44,0,0,25,41
20,44,0,1205,25,41
18,44,0,1152,25,41
45,45,0,11,5,37
44,45,0,158,5,37
16,45,428,0,5,37
14,45,273,0,5,37
12,45,252,0,5,37
63,46,0,0,16,22
47,47,0,203,35,12
20,47,431,0,35,12
30,48,0,11,27,42
56,49,0,1004,46,47
54,49,0,728,46,47
68,50,0,0,9,2
68,50,0,0,9,2
44,51,0,527,16,1
42,51,0,11,16,1
57,52,0,0,7,38
26,52,0,123,7,38
62,53,0,214,33,24
67,54,0,0,35,39
65,54,0,0,35,39
43,55,0,999,29,27
61,56,0,809,19,1
60,57,0,1215,25,36
50,57,0,11,25,36
22,57,0,11,25,36
20,57,431,0,25,36
19,57,431,0,25,36
57,58,0,617,44,41
56,58,0,0,44,41
28,58,0,0,44,41
26,58,0,454,44,41
22,58,431,0,44,41
36,59,0,324,31,6
31,59,0,0,31,6
30,60,0,11,35,1
30,60,0,173,35,1
39,61,0,11,42,3
38,61,0,0,42,3
13,61,7,0,42,3
8,61,8,0,42,3
42,62,0,0,35,7
33,62,0,0,35,7
5,62,250,0,35,7
58,63,0,0,3,41
57,63,0,11,3,41
38,64,0,0,45,41
35,64,0,11,45,41
9,64,302,0,45,41
7,64,297,0,45,41
32,65,0,0,27,33
32,65,0,0,27,33
3,65,313,0,27,33
31,66,0,11,31,25
24,66,0,13,31,25
56,67,0,0,42,9
49,67,0,767,42,9
24,67,0,727,42,9
20,67,0,0,42,9
19,67,0,13,42,9
34,68,0,85,7,9
33,68,0,13,7,9
12,68,420,0,7,9
44,69,0,888,24,12
21,69,0,0,24,12
20,69,431,0,24,12
10,69,335,0,24,12
48,70,0,314,21,40
44,70,0,1198,21,40
20,70,431,0,21,40
33,71,0,490,16,37
47,72,0,48,3,3
22,72,431,0,3,3
55,73,0,132,8,47
59,74,0,1252,48,10
54,74,0,0,48,10
49,75,0,386,15,1
47,75,0,13,15,1
36,76,0,13,42,15
57,77,0,13,45,23
27,78,0,1388,30,41
27,78,0,182,30,41
1,78,0,0,30,41
66,79,0,0,44,28
29,80,0,251,40,37
39,81,0,680,27,6
37,81,0,1078,27,6
49,82,0,13,45,25
46,82,0,13,45,25
43,83,0,879,18,40
19,83,0,13,18,40
17,83,91,0,18,40
35,84,0,654,27,20
35,84,0,13,27,20
6,84,59,0,27,20
4,84,80,0,27,20
1,84,0,0,27,20
34,85,0,0,7,33
32,85,0,0,7,33
4,85,358,0,7,33
4,85,315,0,7,33
49,86,0,618,6,20
48,86,0,612,6,20
19,86,431,0,6,20
45,87,0,0,14,31
37,87,0,263,14,31
15,87,356,0,14,31
13,87,155,0,14,31
48,88,0,875,15,10
45,88,0,13,15,10
14,88,260,0,15,10
53,89,0,217,49,37
53,89,0,0,49,37
26,89,0,0,49,37
24,89,0,0,49,37
34,90,0,848,22,23
31,90,0,0,22,23
35,91,0,13,7,9
31,91,0,65,7,9
5,91,170,0,7,9
2,91,0,0,7,9
50,92,0,1093,22,5
49,92,0,13,22,5
23,92,0,0,22,5
23,92,0,13,22,5
21,92,0,669,22,5
0,92,0,0,22,5
61,93,0,1253,26,44
33,93,0,273,26,44
31,93,0,0,26,44
28,93,0,0,26,44
27,93,0,188,26,44
25,93,0,13,26,44
55,94,0,13,15,11
52,94,0,13,15,11
60,95,0,13,14,6
58,95,0,311,14,6
23,96,0,1214,24,14
22,96,461,0,24,14
50,97,0,13,23,46
43,97,0,477,23,46
20,97,431,0,23,46
18,97,431,0,23,46
56,98,0,0,39,48
50,98,0,940,39,48
50,99,0,1038,15,48
42,99,0,439,15,48
13,99,399,0,15,48
8,99,428,0,15,48
4,99,276,0,15,48
50,100,0,598,3,5
48,100,0,924,3,5
21,100,431,0,3,5
19,100,0,0,3,5
51,101,0,731,3,38
49,101,0,424,3,38
20,101,0,577,3,38
17,101,326,0,3,38
8,101,2,0,3,38
49,102,0,0,28,36
43,102,0,0,28,36
9,102,100,0,28,36
32,103,0,0,28,49
32,103,0,13,28,49
2,103,0,0,28,49
42,104,0,422,5,4
42,104,0,689,5,4
17,104,278,0,5,4
11,104,422,0,5,4
30,105,0,13,18,42
30,105,0,13,18,42
3,105,380,0,18,42
1,105,0,0,18,42
42,106,0,0,38,11
33,106,0,119,38,11
16,106,428,0,38,11
14,106,12,0,38,11
30,107,0,13,31,3
28,107,0,0,31,3
2,107,0,0,31,3
66,108,0,0,11,5
66,108,0,0,11,5
55,109,0,674,12,20
51,109,0,1393,12,20
35,109,0,0,12,20
30,109,0,654,12,20
44,110,0,0,42,26
43,110,0,470,42,26
15,110,225,0,42,26
12,110,78,0,42,26
55,111,0,13,42,41
46,111,0,59,42,41
22,111,0,0,42,41
60,112,0,13,43,13
56,112,0,13,43,13
26,112,0,13,43,13
42,113,0,582,13,7
41,113,0,13,13,7
11,113,249,0,13,7
8,113,244,0,13,7
5,113,245,0,13,7
55,114,0,13,50,15
48,114,0,155,50,15
48,115,0,541,47,32
47,115,0,0,47,32
23,115,0,1108,47,32
20,115,0,0,47,32
33,116,0,761,42,44
27,116,0,0,42,44
0,116,0,0,42,44
35,117,0,0,44,40
34,117,0,525,44,40
48,118,0,1289,20,37
47,118,0,856,20,37
17,118,279,0,20,37
13,118,271,0,20,37
49,119,0,321,46,5
49,119,0,13,46,5
51,120,0,1389,30,18
51,120,0,837,30,18
25,120,431,0,30,18
22,120,0,0,30,18
36,121,0,1281,30,18
36,121,0,498,30,18
5,121,263,0,30,18
41,122,0,1194,33,21
39,122,0,880,33,21
8,122,135,0,33,21
37,123,0,13,32,26
34,123,0,0,32,26
8,123,33,0,32,26
6,123,85,0,32,26
56,124,0,13,38,16
35,124,0,0,38,16
35,125,0,13,41,18
20,125,0,644,41,18
3,125,200,0,41,18
1,125,0,0,41,18
74,126,0,0,47,50
74,126,0,0,47,50
46,127,0,184,33,29
46,127,0,13,33,29
16,127,142,0,33,29
9,127,147,0,33,29
34,128,0,487,22,2
30,128,0,155,22,2
6,128,32,0,22,2
5,128,37,0,22,2
0,128,0,0,22,2
67,129,0,0,22,9
65,129,0,13,22,9
79,130,0,0,1,38
72,130,0,0,1,38
68,131,0,0,35,14
65,131,0,0,35,14
71,132,0,0,39,37
64,132,0,0,39,37
29,133,0,1230,27,3
27,133,0,634,27,3
36,134,0,1376,26,3
32,134,0,522,26,3
12,134,297,0,26,3
16,135,91,0,25,33
64,136,0,298,28,50
30,137,0,609,31,49
53,138,0,461,28,31
51,138,0,1017,28,31
52,139,0,1344,33,1
24,139,0,0,33,1
23,140,431,0,25,26
39,141,0,221,49,27
36,141,0,185,49,27
9,141,248,0,49,27
7,141,248,0,49,27
47,142,0,898,19,16
46,142,0,63,19,16
23,142,431,0,19,16
20,142,0,704,19,16
18,142,0,0,19,16
67,143,0,0,25,32
65,143,0,390,25,32
43,144,0,16,34,24
42,144,0,1200,34,24
14,144,342,0,34,24
11,144,147,0,34,24
45,145,0,217,38,35
59,146,0,863,36,38
39,147,0,16,47,18
31,147,0,0,47,18
7,147,369,0,47,18
4,147,261,0,47,18
80,148,0,0,11,6
46,149,0,749,13,14
12,149,246,0,13,14
46,150,0,16,35,27
40,150,0,157,35,27
66,151,0,0,27,44
63,151,0,16,27,44
43,152,0,915,39,13
44,153,0,0,42,47
32,153,0,16,42,47
7,153,53,0,42,47
5,153,183,0,42,47
1,153,0,0,42,47
48,154,0,101,2,24
23,154,0,1327,2,24
21,154,0,0,2,24
18,154,0,1385,2,24
14,154,252,0,2,24
12,154,331,0,2,24
9,154,336,0,2,24
8,154,347,0,2,24
5,154,426,0,2,24
1,154,0,0,2,24
0,154,0,0,2,24
50,155,0,0,17,44
12,155,169,0,17,44
70,156,0,0,18,28
67,156,0,0,18,28
40,156,0,732,18,28
23,157,0,0,22,31
19,157,431,0,22,31
19,157,431,0,22,31
41,158,0,1147,31,34
38,158,0,250,31,34
6,158,186,0,31,34
4,158,130,0,31,34
29,159,0,16,32,33
27,159,0,16,32,33
3,159,188,0,32,33
53,160,0,999,35,14
50,160,0,16,35,14
27,160,0,0,35,14
26,160,0,0,35,14
64,161,0,16,22,31
60,161,0,1262,22,31
35,161,0,695,22,31
51,162,0,960,10,23
46,162,0,16,10,23
18,162,461,0,10,23
16,162,284,0,10,23
42,163,0,16,29,44
46,164,0,1328,25,46
45,164,0,16,25,46
21,164,431,0,25,46
18,164,431,0,25,46
39,165,0,0,42,46
28,165,0,16,42,46
1,165,0,0,42,46
43,166,0,571,19,13
42,166,0,16,19,13
15,166,422,0,19,13
12,166,400,0,19,13
42,167,0,204,28,33
41,167,0,16,28,33
11,167,105,0,28,33
91,168,0,0,10,18
36,169,0,41,29,12
34,169,0,16,29,12
8,169,247,0,29,12
3,169,241,0,29,12
47,170,0,16,44,41
42,171,0,16,20,19
37,171,0,1020,20,19
5,171,280,0,20,19
44,172,0,1135,36,47
36,172,0,976,36,47
3,172,381,0,36,47
2,172,0,0,36,47
41,173,0,0,42,41
18,173,431,0,42,41
17,173,178,0,42,41
7,173,221,0,42,41
39,174,0,475,50,49
37,174,0,128,50,49
8,174,2,0,50,49
4,174,116,0,50,49
2,174,0,0,50,49
52,175,0,0,22,31
51,175,0,16,22,31
23,175,431,0,22,31
21,175,0,16,22,31
18,175,431,0,22,31
0,175,0,0,22,31
43,176,0,16,30,18
42,176,0,16,30,18
20,176,431,0,30,18
52,177,0,16,3,30
28,177,0,1029,3,30
68,178,0,0,47,30
53,178,0,16,47,30
63,179,0,16,27,5
63,179,0,0,27,5
59,179,0,16,27,5
50,179,0,365,27,5
27,179,0,16,27,5
24,179,431,0,27,5
38,180,0,786,42,38
35,180,0,561,42,38
4,180,110,0,42,38
45,181,0,443,7,36
42,181,0,220,7,36
12,181,188,0,7,36
7,181,159,0,7,36
63,182,0,316,23,20
52,182,0,648,23,20
34,183,0,818,47,26
48,184,0,16,10,18
48,184,0,16,10,18
17,184,194,0,10,18
15,184,195,0,10,18
32,185,0,290,47,28
31,185,0,16,47,28
4,185,119,0,47,28
41,186,0,16,3,26
40,186,0,1228,3,26
14,186,167,0,3,26
9,186,157,0,3,26
34,187,0,16,25,41
33,187,0,128,25,41
4,187,378,0,25,41
2,187,0,0,25,41
42,188,0,1023,32,46
40,188,0,1330,32,46
21,188,0,19,32,46
17,188,281,0,32,46
38,189,0,651,49,1
38,189,0,16,49,1
12,189,276,0,49,1
26,190,0,314,12,25
25,190,0,16,12,25
34,191,0,544,36,49
33,191,0,698,36,49
4,191,411,0,36,49
3,191,177,0,36,49
61,192,0,241,45,38
51,192,0,16,45,38
26,192,0,19,45,38
22,192,431,0,45,38
1,192,0,0,45,38
62,193,0,1349,44,36
60,193,0,686,44,36
41,194,0,165,50,25
40,194,0,17,50,25
13,194,284,0,50,25
45,195,0,936,13,14
38,196,0,568,11,34
38,196,0,107,11,34
9,196,46,0,11,34
6,196,10,0,11,34
75,197,0,0,40,22
71,197,0,0,40,22
47,198,0,99,35,12
44,198,0,600,35,12
20,198,0,1312,35,12
18,198,431,0,35,12
16,198,244,0,35,12
52,199,0,17,47,18
49,199,0,954,47,18
29,199,0,391,47,18
24,199,431,0,47,18
9,199,25,0,47,18
41,200,0,317,26,44
35,200,0,927,26,44
6,200,9,0,26,44
4,200,293,0,26,44
48,201,0,17,45,34
46,201,0,17,45,34
19,201,431,0,45,34
16,201,45,0,45,34
47,202,0,1001,28,5
47,202,0,325,28,5
22,202,0,17,28,5
59,203,0,17,15,21
58,203,0,658,15,21
25,203,0,0,15,21
23,203,0,0,15,21
61,204,0,932,32,49
52,204,0,688,32,49
40,205,0,557,22,43
37,205,0,336,22,43
4,205,218,0,22,43
51,206,0,17,23,5
50,206,0,17,23,5
27,206,0,785,23,5
25,206,0,260,23,5
0,206,0,0,23,5
57,207,0,17,16,14
74,208,0,0,43,10
68,208,0,0,43,10
51,209,0,17,6,23
47,209,0,17,6,23
46,210,0,674,46,42
44,210,0,0,46,42
18,210,0,274,46,42
14,210,379,0,46,42
64,211,0,0,29,7
49,212,0,0,5,17
47,212,0,1129,5,17
37,213,0,440,27,30
36,213,0,811,27,30
10,213,44,0,27,30
8,213,37,0,27,30
6,213,323,0,27,30
44,214,0,0,42,3
41,214,0,17,42,3
16,214,7,0,42,3
13,214,294,0,42,3
11,214,5,0,42,3
63,215,0,511,40,16
25,215,0,17,40,16
28,216,0,696,30,18
38,217,0,0,22,2
35,217,0,17,22,2
10,217,31,0,22,2
8,217,44,0,22,2
6,217,35,0,22,2
4,217,220,0,22,2
59,218,0,0,5,13
56,218,0,0,5,13
30,218,0,1065,5,13
27,218,0,17,5,13
31,219,0,472,45,42
30,219,0,25,45,42
1,219,0,0,45,42
46,220,0,1264,35,12
45,220,0,0,35,12
22,220,0,26,35,12
18,220,431,0,35,12
49,221,0,842,12,33
36,222,0,0,36,3
33,222,0,0,36,3
1,222,0,0,36,3
0,222,0,0,36,3
53,223,0,884,40,35
51,223,0,0,40,35
25,223,0,115,40,35
23,223,0,17,40,35
78,224,0,0,13,7
76,224,0,0,13,7
43,225,0,0,47,41
43,225,0,1302,47,41
13,225,282,0,47,41
6,225,22,0,47,41
29,226,0,0,8,18
28,226,0,719,8,18
26,227,0,844,35,27
22,227,431,0,35,27
36,228,0,743,15,37
35,228,0,626,15,37
8,228,149,0,15,37
6,228,334,0,15,37
1,228,0,0,15,37
65,229,0,17,47,38
61,229,0,0,47,38
29,229,0,728,47,38
51,230,0,893,49,22
37,230,0,722,49,22
7,230,249,0,49,22
77,231,0,0,10,41
74,231,0,0,10,41
49,232,0,1160,7,23
49,232,0,206,7,23
17,232,8,0,7,23
13,232,417,0,7,23
38,233,0,93,38,19
35,233,0,0,38,19
4,233,256,0,38,19
50,234,0,729,29,11
46,234,0,17,29,11
48,235,0,17,33,29
46,235,0,45,33,29
18,235,0,876,33,29
16,235,143,0,33,29
63,236,0,1082,34,1
63,236,0,17,34,1
54,237,0,493,16,11
46,237,0,837,16,11
14,237,423,0,16,11
48,238,0,0,23,3
47,238,0,17,23,3
19,238,0,1265,23,3
16,238,328,0,23,3
39,239,0,17,50,25
12,239,171,0,50,25
59,240,0,750,41,18
51,240,0,725,41,18
27,240,0,17,41,18
25,240,0,17,41,18
46,241,0,17,22,43
39,241,0,0,22,43
5,241,40,0,22,43
4,241,42,0,22,43
35,242,0,0,8,18
35,242,0,52,8,18
4,242,191,0,8,18
45,243,0,0,7,47
44,243,0,0,7,47
35,244,0,1131,1,6
35,244,0,728,1,6
4,244,43,0,1,6
34,245,0,0,22,40
33,245,0,128,22,40
24,245,431,0,22,40
8,245,42,0,22,40
1,245,0,0,22,40
55,246,0,17,22,28
25,246,0,530,22,28
0,246,0,0,22,28
33,247,0,17,11,26
26,247,0,814,11,26
3,247,155,0,11,26
0,247,0,0,11,26
54,248,0,380,50,2
51,248,0,0,50,2
21,248,431,0,50,2
19,248,0,222,50,2
48,249,0,0,15,13
42,249,0,84,15,13
8,249,149,0,15,13
53,250,0,0,30,18
50,250,0,17,30,18
25,250,431,0,30,18
40,251,0,390,26,36
39,251,0,17,26,36
13,251,310,0,26,36
13,251,10,0,26,36
7,251,188,0,26,36
52,252,0,1129,16,1
51,252,0,1000,16,1
25,252,431,0,16,1
22,252,0,272,16,1
18,252,0,0,16,1
55,253,0,0,46,43
43,254,0,230,28,43
33,254,0,0,28,43
3,254,177,0,28,43
46,255,0,419,16,22
46,255,0,0,16,22
19,255,0,0,16,22
34,256,0,1092,46,26
52,257,0,0,31,31
51,257,0,163,31,31
29,257,0,1188,31,31
27,257,0,164,31,31
26,257,0,17,31,31
18,257,0,683,31,31
45,258,0,240,30,40
21,258,431,0,30,40
19,258,461,0,30,40
70,259,0,0,14,50
59,259,0,270,14,50
52,260,0,1369,47,47
48,260,0,164,47,47
21,260,0,17,47,47
68,261,0,0,36,25
45,262,0,17,44,25
41,262,0,17,44,25
19,262,431,0,44,25
17,262,177,0,44,25
34,263,0,466,25,45
27,263,0,825,25,45
45,264,0,869,45,31
16,264,47,0,45,31
14,264,410,0,45,31
62,265,0,0,23,41
60,265,0,823,23,41
59,265,0,632,23,41
75,266,0,0,22,31
45,267,0,970,12,33
43,267,0,17,12,33
13,267,110,0,12,33
13,267,329,0,12,33
11,267,177,0,12,33
76,268,0,0,33,17
72,268,0,0,33,17
42,269,0,17,22,42
41,269,0,21,22,42
16,269,75,0,22,42
14,269,310,0,22,42
47,270,0,441,47,46
46,270,0,663,47,46
20,270,431,0,47,46
16,270,384,0,47,46
54,271,0,49,32,32
45,271,0,404,32,32
18,271,431,0,32,32
15,271,420,0,32,32
54,272,0,1123,10,18
51,272,0,21,10,18
26,272,0,0,10,18
25,272,0,328,10,18
23,272,0,485,10,18
21,272,0,21,10,18
76,273,0,0,42,2
57,274,0,174,7,41
26,274,0,0,7,41
63,275,0,21,7,9
61,275,0,21,7,9
77,276,0,0,22,31
69,276,0,0,22,31
47,277,0,1065,37,35
45,277,0,1118,37,35
44,278,0,0,7,3
44,278,0,0,7,3
20,278,431,0,7,3
17,278,33,0,7,3
40,279,0,510,46,5
35,279,0,0,46,5
3,279,44,0,46,5
47,280,0,425,49,11
44,280,0,1364,49,11
19,280,0,600,49,11
16,280,250,0,49,11
14,280,250,0,49,11
39,281,0,1291,1,41
39,281,0,512,1,41
6,281,78,0,1,41
2,281,0,0,1,41
53,282,0,21,31,41
35,282,0,0,31,41
26,283,0,349,1,3
59,284,0,403,44,41
58,284,0,735,44,41
22,284,0,362,44,41
26,285,0,21,38,10
23,285,431,0,38,10
23,286,431,0,32,3
36,287,0,0,31,31
30,287,0,0,31,31
3,287,32,0,31,31
65,288,0,21,43,24
28,289,0,1133,45,49
27,289,0,1342,45,49
53,290,0,21,29,12
51,290,0,685,29,12
25,290,431,0,29,12
23,290,431,0,29,12
20,290,0,21,29,12
52,291,0,991,36,47
51,291,0,710,36,47
30,291,0,280,36,47
9,291,207,0,36,47
7,291,169,0,36,47
42,292,0,402,28,36
40,292,0,21,28,36
13,292,98,0,28,36
8,292,222,0,28,36
8,292,157,0,28,36
61,293,0,578,5,37
58,293,0,21,5,37
23,293,0,547,5,37
71,294,0,0,49,21
73,295,0,0,44,45
55,296,0,21,31,38
52,297,0,1386,27,28
52,297,0,21,27,28
22,297,0,21,27,28
20,297,0,0,27,28
11,297,35,0,27,28
41,298,0,1365,39,22
37,298,0,21,39,22
11,298,423,0,39,22
8,298,277,0,39,22
47,299,0,1279,41,23
47,299,0,21,41,23
17,299,364,0,41,23
15,299,369,0,41,23
68,300,0,0,22,2
52,300,0,1056,22,2
47,301,0,239,36,23
44,302,0,21,21,2
40,302,0,21,21,2
12,302,218,0,21,2
65,303,0,21,22,28
61,303,0,1392,22,28
48,304,0,0,12,41
47,304,0,491,12,41
12,304,39,0,12,41
41,305,0,51,3,3
39,305,0,966,3,3
8,305,34,0,3,3
38,306,0,1160,46,40
36,306,0,322,46,40
4,306,224,0,46,40
3,306,50,0,46,40
44,307,0,762,20,12
44,307,0,293,20,12
17,307,275,0,20,12
16,307,343,0,20,12
35,308,0,1259,24,24
29,308,0,406,24,24
40,309,0,297,24,14
39,309,0,0,24,14
14,309,241,0,24,14
48,310,0,0,15,37
46,310,0,0,15,37
22,310,0,0,15,37
19,310,0,21,15,37
35,311,0,1108,32,26
32,311,0,0,32,26
7,311,42,0,32,26
5,311,229,0,32,26
75,312,0,0,24,7
78,313,0,0,36,42
51,313,0,0,36,42
34,314,0,0,29,12
40,315,0,21,19,21
39,315,0,0,19,21
13,315,260,0,19,21
13,315,392,0,19,21
7,315,274,0,19,21
48,316,0,688,3,49
45,316,0,21,3,49
21,316,431,0,3,49
17,316,404,0,3,49
68,317,0,0,15,35
67,317,0,0,15,35
38,318,0,0,38,19
26,318,0,57,38,19
14,318,144,0,38,19
11,318,350,0,38,19
44,319,0,1227,47,28
43,319,0,1026,47,28
21,319,431,0,47,28
19,319,0,21,47,28
18,319,431,0,47,28
1,319,0,0,47,28
48,320,0,21,7,33
72,321,0,0,14,5
71,321,0,0,14,5
66,322,0,0,28,45
39,322,0,21,28,45
85,323,0,0,36,41
85,323,0,0,36,41
55,323,0,748,36,41
56,324,0,400,33,4
53,324,0,41,33,4
33,324,0,21,33,4
28,324,0,1186,33,4
13,324,147,0,33,4
3,324,276,0,33,4
1,324,0,0,33,4
56,325,0,190,36,38
52,325,0,1177,36,38
87,326,0,0,49,21
80,326,0,0,49,21
66,327,0,0,23,49
63,327,0,0,23,49
41,328,0,876,48,29
78,329,0,0,20,17
56,329,0,670,20,17
50,329,0,0,20,17
38,330,0,1394,25,49
8,330,359,0,25,49
5,330,229,0,25,49
48,331,0,0,13,27
48,331,0,821,13,27
27,331,0,21,13,27
22,331,461,0,13,27
22,331,431,0,13,27
12,331,4,0,13,27
0,331,0,0,13,27
56,332,0,21,22,43
54,332,0,1059,22,43
29,332,0,21,22,43
58,333,0,15,8,18
57,333,0,328,8,18
26,333,0,21,8,18
55,334,0,21,19,48
54,334,0,576,19,48
24,334,431,0,19,48
47,335,0,1179,13,12
45,335,0,1208,13,12
17,335,250,0,13,12
48,336,0,21,11,20
47,336,0,21,11,20
53,337,0,21,29,22
53,337,0,1050,29,22
23,337,431,0,29,22
64,338,0,0,39,48
61,338,0,400,39,48
42,339,0,1087,13,44
41,339,0,1153,13,44
13,339,302,0,13,44
7,339,304,0,13,44
48,340,0,34,40,37
42,340,0,34,40,37
8,340,423,0,40,37
57,341,0,34,36,36
52,341,0,622,36,36
21,341,431,0,36,36
9,341,405,0,36,36
79,342,0,0,32,38
54,343,0,914,36,23
51,344,0,483,22,15
20,344,431,0,22,15
47,345,0,27,23,42
46,345,0,34,23,42
47,346,0,0,11,5
44,346,0,34,11,5
18,346,431,0,11,5
39,347,0,0,48,17
35,347,0,34,48,17
6,347,243,0,48,17
4,347,243,0,48,17
70,348,0,0,44,36
68,348,0,0,44,36
45,349,0,864,31,20
44,349,0,34,31,20
37,350,0,64,23,36
35,350,0,577,23,36
9,350,169,0,23,36
7,350,305,0,23,36
59,351,0,0,33,4
57,351,0,1098,33,4
25,351,0,911,33,4
35,352,0,0,12,20
20,352,431,0,12,20
3,352,83,0,12,20
1,352,0,0,12,20
70,353,0,0,43,10
65,353,0,0,43,10
26,353,0,1136,43,10
55,354,0,34,22,6
54,354,0,105,22,6
23,354,0,1072,22,6
67,355,0,0,11,30
60,355,0,1292,11,30
35,356,0,792,1,34
42,357,0,3,37,48
63,358,0,935,11,3
34,359,0,0,13,7
34,359,0,34,13,7
6,359,241,0,13,7
3,359,245,0,13,7
46,360,0,604,20,35
43,360,0,1355,20,35
14,360,396,0,20,35
42,361,0,81,27,47
40,361,0,923,27,47
13,361,352,0,27,47
10,361,406,0,27,47
46,362,0,0,2,21
15,362,339,0,2,21
15,362,343,0,2,21
52,363,0,382,48,8
48,363,0,369,48,8
59,364,0,34,50,45
59,364,0,983,50,45
18,364,431,0,50,45
45,365,0,0,9,43
45,365,0,78,9,43
17,365,58,0,9,43
34,366,0,0,36,50
33,366,0,1315,36,50
24,366,431,0,36,50
8,366,172,0,36,50
1,366,0,0,36,50
40,367,0,939,1,46
38,367,0,0,1,46
46,368,0,301,32,42
46,368,0,34,32,42
58,369,0,222,42,23
51,369,0,34,42,23
44,370,0,85,1,47
41,370,0,34,1,47
13,370,54,0,1,47
48,371,0,963,45,30
40,371,0,1241,45,30
11,371,224,0,45,30
6,371,296,0,45,30
2,371,0,0,45,30
80,372,0,0,25,25
52,373,0,34,15,17
51,373,0,34,15,17
25,373,0,34,15,17
22,373,0,0,15,17
63,374,0,34,21,20
62,374,0,1076,21,20
35,374,0,266,21,20
79,375,0,0,40,29
72,375,0,0,40,29
47,376,0,1369,28,33
48,377,0,34,38,29
23,377,0,34,38,29
75,378,0,0,30,18
71,378,0,0,30,18
52,379,0,700,16,27
51,379,0,202,16,27
24,379,0,101,16,27
66,380,0,0,44,47
26,381,0,424,22,31
26,381,0,890,22,31
43,382,0,34,22,6
41,382,0,34,22,6
9,382,226,0,22,6
7,382,290,0,22,6
35,383,0,545,39,17
28,383,0,433,39,17
51,384,0,0,33,35
50,384,0,34,33,35
24,384,0,467,33,35
24,384,431,0,33,35
22,384,0,34,33,35
1,384,0,0,33,35
63,385,0,0,47,40
62,385,0,34,47,40
62,386,0,886,31,45
61,386,0,514,31,45
43,387,0,791,35,14
43,387,0,419,35,14
18,387,0,0,35,14
12,387,241,0,35,14
33,388,0,34,11,50
29,388,0,863,11,50
31,389,0,1376,45,6
26,389,0,559,45,6
5,389,202,0,45,6
2,389,0,0,45,6
70,390,0,0,41,18
