"age","household_id","school_id","work_id","primary_community","secondary_community"
59,240,0,0,47,24
51,240,0,45,47,24
27,240,0,1751,47,24
25,240,1076,0,47,24
46,241,0,45,50,44
39,241,0,997,50,44
5,241,383,0,50,44
4,241,348,0,50,44
35,242,0,1355,29,28
35,242,0,1629,29,28
4,242,988,0,29,28
45,243,0,45,40,30
44,243,0,93,40,30
35,244,0,45,39,16
35,244,0,45,39,16
4,244,56,0,39,16
34,245,0,45,11,3
33,245,0,45,11,3
24,245,1076,0,11,3
8,245,74,0,11,3
1,245,0,0,11,3
55,246,0,1452,36,26
25,246,0,0,36,26
0,246,0,0,36,26
33,247,0,535,26,16
26,247,0,282,26,16
3,247,165,0,26,16
0,247,0,0,26,16
54,248,0,0,17,30
51,248,0,1595,17,30
21,248,1076,0,17,30
19,248,0,768,17,30
48,249,0,45,5,39
42,249,0,1102,5,39
8,249,41,0,5,39
53,250,0,920,44,29
50,250,0,45,44,29
25,250,0,45,44,29
40,251,0,45,15,36
39,251,0,1781,15,36
13,251,638,0,15,36
13,251,636,0,15,36
7,251,962,0,15,36
52,252,0,0,35,30
51,252,0,472,35,30
25,252,0,0,35,30
22,252,0,0,35,30
18,252,1076,0,35,30
55,253,0,1945,17,30
43,254,0,45,49,5
33,254,0,1464,49,5
3,254,259,0,49,5
46,255,0,0,42,5
46,255,0,45,42,5
19,255,0,351,42,5
34,256,0,45,14,39
52,257,0,1481,48,3
51,257,0,0,48,3
29,257,0,0,48,3
27,257,0,0,48,3
26,257,0,0,48,3
18,257,0,0,48,3
45,258,0,1602,18,2
21,258,0,45,18,2
19,258,0,506,18,2
70,259,0,0,36,14
59,259,0,787,36,14
52,260,0,1647,9,30
48,260,0,0,9,30
21,260,0,521,9,30
68,261,0,0,50,46
45,262,0,1438,8,20
41,262,0,45,8,20
19,262,0,0,8,20
17,262,357,0,8,20
34,263,0,1452,43,17
27,263,0,0,43,17
45,264,0,1035,38,2
16,264,85,0,38,2
14,264,378,0,38,2
62,265,0,45,31,44
60,265,0,0,31,44
59,265,0,1095,31,44
75,266,0,0,5,7
45,267,0,0,14,19
43,267,0,598,14,19
13,267,762,0,14,19
13,267,799,0,14,19
11,267,488,0,14,19
76,268,0,0,23,46
72,268,0,0,23,46
42,269,0,593,2,22
41,269,0,0,2,22
16,269,927,0,2,22
14,269,518,0,2,22
47,270,0,1788,10,2
46,270,0,2074,10,2
20,270,1076,0,10,2
16,270,726,0,10,2
54,271,0,0,40,38
45,271,0,0,40,38
18,271,1076,0,40,38
15,271,169,0,40,38
54,272,0,470,11,34
51,272,0,511,11,34
26,272,0,51,11,34
25,272,0,300,11,34
23,272,1076,0,11,34
21,272,0,51,11,34
76,273,0,0,34,32
57,274,0,231,11,13
26,274,0,0,11,13
63,275,0,1754,25,23
61,275,0,51,25,23
77,276,0,0,27,35
69,276,0,0,27,35
47,277,0,51,23,4
45,277,0,731,23,4
44,278,0,1977,40,24
44,278,0,0,40,24
20,278,1076,0,40,24
17,278,558,0,40,24
40,279,0,154,31,29
35,279,0,1166,31,29
3,279,232,0,31,29
47,280,0,1334,3,48
44,280,0,0,3,48
19,280,1076,0,3,48
16,280,402,0,3,48
14,280,200,0,3,48
39,281,0,0,33,48
39,281,0,1954,33,48
6,281,803,0,33,48
2,281,0,0,33,48
53,282,0,51,41,27
35,282,0,685,41,27
26,283,0,347,15,5
59,284,0,51,48,13
58,284,0,51,48,13
22,284,0,51,48,13
26,285,0,0,2,22
23,285,0,0,2,22
23,286,1077,0,34,46
36,287,0,51,45,36
30,287,0,0,45,36
3,287,1039,0,45,36
65,288,0,0,30,38
28,289,0,1405,7,43
27,289,0,1050,7,43
53,290,0,0,27,45
51,290,0,1736,27,45
25,290,1077,0,27,45
23,290,0,0,27,45
20,290,1077,0,27,45
52,291,0,2046,23,45
51,291,0,51,23,45
30,291,0,2128,23,45
9,291,468,0,23,45
7,291,873,0,23,45
42,292,0,1821,9,33
40,292,0,0,9,33
13,292,553,0,9,33
8,292,159,0,9,33
8,292,1023,0,9,33
61,293,0,1445,6,10
58,293,0,0,6,10
23,293,0,0,6,10
71,294,0,0,19,39
73,295,0,0,21,27
55,296,0,0,29,28
52,297,0,1321,16,23
52,297,0,0,16,23
22,297,1077,0,16,23
20,297,0,51,16,23
11,297,757,0,16,23
41,298,0,2114,26,24
37,298,0,0,26,24
11,298,623,0,26,24
8,298,957,0,26,24
47,299,0,780,27,16
47,299,0,0,27,16
17,299,236,0,27,16
15,299,737,0,27,16
68,300,0,0,4,35
52,300,0,51,4,35
47,301,0,0,19,10
44,302,0,105,24,6
40,302,0,0,24,6
12,302,474,0,24,6
65,303,0,0,43,14
61,303,0,812,43,14
48,304,0,0,8,10
47,304,0,707,8,10
12,304,130,0,8,10
41,305,0,0,12,10
39,305,0,0,12,10
8,305,358,0,12,10
38,306,0,402,25,12
36,306,0,0,25,12
4,306,492,0,25,12
3,306,767,0,25,12
44,307,0,1331,10,44
44,307,0,433,10,44
17,307,731,0,10,44
16,307,395,0,10,44
35,308,0,464,8,43
29,308,0,51,8,43
40,309,0,1045,37,16
39,309,0,1241,37,16
14,309,911,0,37,16
48,310,0,51,37,5
46,310,0,435,37,5
22,310,0,807,37,5
19,310,1077,0,37,5
35,311,0,51,29,28
32,311,0,51,29,28
7,311,1013,0,29,28
5,311,164,0,29,28
75,312,0,0,50,46
78,313,0,0,27,32
51,313,0,0,27,32
34,314,0,0,33,48
40,315,0,51,33,34
39,315,0,0,33,34
13,315,893,0,33,34
13,315,412,0,33,34
7,315,454,0,33,34
48,316,0,1076,34,48
45,316,0,637,34,48
21,316,1077,0,34,48
17,316,179,0,34,48
68,317,0,0,37,36
67,317,0,0,37,36
38,318,0,51,27,2
26,318,0,0,27,2
14,318,81,0,27,2
11,318,965,0,27,2
44,319,0,1684,40,30
43,319,0,0,40,30
21,319,1077,0,40,30
19,319,0,0,40,30
18,319,1077,0,40,30
1,319,0,0,40,30
48,320,0,900,6,37
72,321,0,0,44,50
71,321,0,0,44,50
66,322,0,0,3,14
39,322,0,0,3,14
85,323,0,0,30,22
85,323,0,0,30,22
55,323,0,51,30,22
56,324,0,51,9,25
53,324,0,1142,9,25
33,324,0,1112,9,25
28,324,0,290,9,25
13,324,311,0,9,25
3,324,1042,0,9,25
1,324,0,0,9,25
56,325,0,1353,12,26
52,325,0,278,12,26
87,326,0,0,39,3
80,326,0,0,39,3
66,327,0,0,18,44
63,327,0,52,18,44
41,328,0,0,33,6
78,329,0,0,48,27
56,329,0,0,48,27
50,329,0,0,48,27
38,330,0,0,18,47
8,330,342,0,18,47
5,330,342,0,18,47
48,331,0,52,15,16
48,331,0,1135,15,16
27,331,0,52,15,16
22,331,0,1514,15,16
22,331,1077,0,15,16
12,331,680,0,15,16
0,331,0,0,15,16
56,332,0,52,18,21
54,332,0,52,18,21
29,332,0,916,18,21
58,333,0,0,49,3
57,333,0,52,49,3
26,333,0,0,49,3
55,334,0,0,40,30
54,334,0,1340,40,30
24,334,1077,0,40,30
47,335,0,0,45,30
45,335,0,824,45,30
17,335,1049,0,45,30
48,336,0,1512,17,30
47,336,0,951,17,30
53,337,0,1983,43,43
53,337,0,564,43,43
23,337,1077,0,43,43
64,338,0,0,26,24
61,338,0,0,26,24
42,339,0,0,40,40
41,339,0,485,40,40
13,339,303,0,40,40
7,339,1025,0,40,40
48,340,0,867,3,45
42,340,0,52,3,45
8,340,888,0,3,45
57,341,0,215,15,30
52,341,0,52,15,30
21,341,0,0,15,30
9,341,904,0,15,30
79,342,0,0,1,38
54,343,0,0,2,22
51,344,0,0,16,9
20,344,0,0,16,9
47,345,0,52,11,15
46,345,0,72,11,15
47,346,0,1399,14,39
44,346,0,52,14,39
18,346,1077,0,14,39
39,347,0,1127,16,19
35,347,0,53,16,19
6,347,771,0,16,19
4,347,976,0,16,19
70,348,0,0,30,16
68,348,0,0,30,16
45,349,0,1498,42,38
44,349,0,1068,42,38
37,350,0,0,20,7
35,350,0,1127,20,7
9,350,985,0,20,7
7,350,120,0,20,7
59,351,0,1189,15,3
57,351,0,0,15,3
25,351,0,610,15,3
35,352,0,52,47,40
20,352,1077,0,47,40
3,352,309,0,47,40
1,352,0,0,47,40
70,353,0,0,12,14
65,353,0,52,12,14
26,353,0,52,12,14
55,354,0,1389,3,48
54,354,0,52,3,48
23,354,1077,0,3,48
67,355,0,0,38,4
60,355,0,0,38,4
35,356,0,0,22,33
42,357,0,83,38,41
63,358,0,52,26,29
34,359,0,1429,5,1
34,359,0,0,5,1
6,359,121,0,5,1
3,359,127,0,5,1
46,360,0,0,18,49
43,360,0,2093,18,49
14,360,969,0,18,49
42,361,0,914,14,12
40,361,0,52,14,12
13,361,978,0,14,12
10,361,670,0,14,12
46,362,0,52,45,49
15,362,325,0,45,49
15,362,572,0,45,49
52,363,0,52,10,41
48,363,0,1179,10,41
59,364,0,0,44,25
59,364,0,467,44,25
18,364,0,2084,44,25
45,365,0,81,22,24
45,365,0,2081,22,24
17,365,321,0,22,24
34,366,0,1470,46,20
33,366,0,946,46,20
24,366,0,1320,46,20
8,366,364,0,46,20
1,366,0,0,46,20
40,367,0,64,26,18
38,367,0,602,26,18
46,368,0,1128,2,27
46,368,0,0,2,27
58,369,0,0,26,50
51,369,0,0,26,50
44,370,0,0,5,37
41,370,0,52,5,37
13,370,654,0,5,37
48,371,0,1912,49,36
40,371,0,0,49,36
11,371,921,0,49,36
6,371,635,0,49,36
2,371,0,0,49,36
80,372,0,0,11,29
52,373,0,0,44,24
51,373,0,0,44,24
25,373,1136,0,44,24
22,373,1077,0,44,24
63,374,0,0,33,4
62,374,0,1504,33,4
35,374,0,73,33,4
79,375,0,0,27,22
72,375,0,0,27,22
47,376,0,73,27,45
48,377,0,1608,34,4
23,377,0,442,34,4
75,378,0,0,48,27
71,378,0,0,48,27
52,379,0,105,33,45
51,379,0,1448,33,45
24,379,1077,0,33,45
66,380,0,0,20,43
26,381,0,73,12,21
26,381,0,73,12,21
43,382,0,1142,17,30
41,382,0,711,17,30
9,382,1026,0,17,30
7,382,164,0,17,30
35,383,0,0,36,43
28,383,0,583,36,43
51,384,0,0,20,43
50,384,0,1016,20,43
24,384,1077,0,20,43
24,384,1077,0,20,43
22,384,1077,0,20,43
1,384,0,0,20,43
